OrderID,CustomerID,Sales,TransactionDate
01085PVKMLC,CEPHG46598,324.4,2015-01-09
01085PVKMWW,ABOSK81176,1297.5,2015-01-09
01085PVKNBB,DUFFM81194,756.8,2015-01-09
01085T1KKJW,LEMIP80569,1746.3,2015-01-09
01085T2KISE,PRELR80291,1608.4,2015-01-09
01085T2KLDT,WATSD80986,3607.7,2015-01-09
01085T2KMDD,ZOCCA79820,54.1,2015-01-09
0108502KJWO,MCKAJ52201,245.2,2015-01-09
0108502KMED,CALAE81082,453.6,2015-01-09
01095JVKQSW,SEKUS18126,3187.7,2015-01-09
01095KVKOFB,KESSD93619,201.3,2015-01-09
01095KVKOQW,POTTG21307,816.1,2015-01-09
01095KVKPDP,KAESJ68792,381.6,2015-01-09
01095KVKRRE,CAPPJ74991,348.7,2015-01-09
01095KVKSBU,HULLW97814,461.1,2015-01-09
01095KVKSMC,FORGK28724,657.2,2015-01-09
01095KVKSMI,FORGK28724,243.8,2015-01-09
01095KVKSQH,ANDRM36752,85.9,2015-01-09
01095KVKSRP,MURPV52321,911.6,2015-01-09
01095K4KOEE,STRAD87732,21.2,2015-01-09
01095LVKQWW,TORTA69771,529,2015-01-09
01095LVKSAK,DALTD39365,76,2015-01-09
01095N3KPNA,DUNND94908,173.3,2015-01-09
01095PVKQCW,PAPPS81427,124.3,2015-01-09
01095PVKQNF,BECKJ771Z5,200,2015-01-09
01095PVKRJR,GILBS58096,539.5,2015-01-09
01095PVKRVQ,CHURM81604,378,2015-01-09
01095P1KRPA,WANSM38039,37.3,2015-01-09
01095P2KNZZ,BUBNJ86482,583,2015-01-09
01095P2KORJ,CZAPJ76466,2810,2015-01-09
01095SVKOBJ,HERTD12911,318.6,2015-01-09
01095SVKOBJA,HERTD12911,29.2,2015-01-09
0109502KNUS,BUSHD46769,54,2015-01-09
0109503KQFLA,SOLTL81431,63.7,2015-01-09
01095G5KSNJ,BRUTE37908,146.9,2015-01-09
01095H1KOER,DIAZG79380,185,2015-01-09
01095A1KQWQ,KELLC34978,6.7,2015-01-09
01095CVKQEG,FERRJ81429,53.2,2015-01-09
01095CVKSFZ,DAVIJ81641,1138.9,2015-01-09
01095C5KOBZ,MAZZA90701,467.9,2015-01-09
01095SVKOLZ,HUGHV91438,66.6,2015-01-09
01095SVKORN,KNOXM64575,413.6,2015-01-09
01095SVKOUI,VEROV50757,33.5,2015-01-09
01095SVKOVR,JUNGJ53765,95.3,2015-01-09
01095SVKPQF,CAMPL71997,410.4,2015-01-09
01095SVKSIJ,FORA239,205.2,2015-01-09
01095D1KQKM,RICHJ45932,100,2015-01-09
01095G3KRNP,POLAA81562,685.9,2015-01-09
01095G3KSLM,GOMER12383,1850,2015-01-09
01095G4KPRA,RODDL81368,191,2015-01-09
01095G4KQHA,MOLIP81439,118.7,2015-01-09
01095P3KQES,KIRKV29074,71,2015-01-09
01095R4KOZY,PROUS78876,290.5,2015-01-09
01095R4KSYF,SMILP64506,267.8,2015-01-09
01095R4KTBP,SMILP64506,16.2,2015-01-09
010950EKQTU,SCHIM13038,27,2015-01-09
01095K6KOJC,MOREJ95945,162,2015-01-09
01095K9KPHO,CUNNS456Z6,26.5,2015-01-09
01095P3KPFO,LOUDT58342,30.2,2015-01-09
010950TKRXE,COSTD40132,28.4,2015-01-09
010950TKRXK,CASTE73236,19,2015-01-09
010950TKRZH,KELLJ99358,28.4,2015-01-09
01075I6KDTN,GUSSS19796,2729.5,2015-01-09
01075I6KEBY,MORRJ80054,1110.5,2015-01-09
01075I6KFGM,MENBM78195,990.8,2015-01-09
01075K1KEJX,BLACN25065,756.8,2015-01-09
01075K1KGDJ,OREIE15929,1899.9,2015-01-09
01075K1KHBP,FERRG17ZZ5,2908.6,2015-01-09
01075NVKFDA,LOWEJ80202,2061.7,2015-01-09
01075NVKHNNA,TORRT170Z8,195.5,2015-01-09
01075NVKHNNB,TORRT170Z8,109.9,2015-01-09
01075NVKHPT,WILLK43193,1492.5,2015-01-09
01075NVKHRE,GUERS80647,2210.5,2015-01-09
01075NVKHTH,KENNC77637,324.8,2015-01-09
01075N1KBSL,SCHEC28859,3012,2015-01-09
01075N1KDXB,BARNJ98656,1150.3,2015-01-09
01075N1KGCD,MAYOE28875,2498.5,2015-01-09
01075N1KGUH,PLANW80449,1372.8,2015-01-09
01075N1KGVO,TOBIA33448,462.7,2015-01-09
01075N1KGYI,GIANT80479,753.3,2015-01-09
01075N1KICJ,KRZYJ80725,1188.8,2015-01-09
01075N1KICO,CHESC10168,1685.2,2015-01-09
01075N4KDUJ,BONSG80028,7675.8,2015-01-09
01075N4KEFB,HANNJ14794,700.8,2015-01-09
01075N4KENN,MANGJ80118,2746.6,2015-01-09
01075N4KEXK,DELUD80172,617.8,2015-01-09
01075N4KFLP,FOX9M15189,3192.9,2015-01-09
01075N4KFPJ,BONSB80264,3251.7,2015-01-09
01075N4KFYS,CHENP66157,1647.6,2015-01-09
01075N4KGAY,CHENP66157,1463.7,2015-01-09
01075N4KGNY,BIEGB65874,2224.5,2015-01-09
01075N4KHKH,CROWM87958,3834.9,2015-01-09
010750CKCPD,DOMOC27504,2618.9,2015-01-09
010750CKDAJ,VICSR79936,1077.8,2015-01-09
010750CKDDF,ANDET53579,188.2,2015-01-09
010750CKDEC,ANDET53579,535,2015-01-09
010750CKDSY,MUMLB80019,572.3,2015-01-09
010750CKGUQ,LOSIK55199,1755.9,2015-01-09
010750CKGWJ,LAGAS12111,1340,2015-01-09
010750EKCFJ,GONZA98091,1166.4,2015-01-09
010750EKGCL,FLEMR69054,992.5,2015-01-09
101140JJNUX,CARUJ80151,3130.9,2015-01-09
08044G3QBID,BATUF82012,3291.3,2015-01-09
08044G3QBIDA,BATUF82012,1250.9,2015-01-09
01015L3INOO,SEMAB21830,3331.4,2015-01-09
01015L3IORJ,CHISA73298,510.9,2015-01-09
01015L4INUU,MECKE73087,2975.4,2015-01-09
01015MVINBKA,CASIJ72891,344.9,2015-01-09
11064E9RRYU,TORRF38972,286.8,2015-01-09
01015C3IKLZ,JAWOJ78588,1849.4,2015-01-09
01015C3IMRC,AMBRK72802,1958.9,2015-01-09
01015C3INTQ,PAULK73078,1694.1,2015-01-09
01015C3IOCW,PRICG73164,1260.2,2015-01-09
01015E3IPQB,DUGAR46662,3742.9,2015-01-09
01015F3IOUEA,MADDH73323,107,2015-01-09
01015C2INEP,MANDL72912,2461.7,2015-01-09
01015C2IPAG,TANGD73391,3062.8,2015-01-09
01015E5INAM,YANFE72884,5536.2,2015-01-09
01015E5IPDY,PUCCM12474,2615,2015-01-09
01015E5IPNH,SCHWS70947,367,2015-01-09
01015H5INDW,ERWIS93276,4986.4,2015-01-09
01025P2IXUD,BARAC74762,1255,2015-01-09
01025P3IQDN,ISOMD32149,1278.1,2015-01-09
01015M6IMZTA,KURKC72892,281.5,2015-01-09
01025M6IRGKA,KUFFR13449,307.1,2015-01-09
01025N4IPTD,GRAHW59454,269.1,2015-01-09
01025N4IUJT,GOCHC74166,251.5,2015-01-09
01025N4IYFA,CAMPB51528,451,2015-01-09
01025P1ISUP,SMYTJ73935,2787.2,2015-01-09
01025F3IQAD,INGEL55720,287.8,2015-01-09
01025F3IWPP,NEWTG79828,1369.5,2015-01-09
01035J1JBBC,DUPRP45ZZ6,1511.4,2015-01-09
01025T2IWVS,NASHJ74535,5162.7,2015-01-09
010250CIQGA,HARDD83955,1987,2015-01-09
01035C3JDIO,CROTB75822,3039.5,2015-01-09
01035C3JEYO,KERRK33600,1877,2015-01-09
01035C4JAEW,VALEL63453,2118.4,2015-01-09
01035C4JAWD,ACOSR75356,1237.8,2015-01-09
01035C4JCWZ,TRINO75734,2572.6,2015-01-09
01035C6JDHC,NORTJ988Z9,674.3,2015-01-09
01035C6JEUK,PIPAR76125,1556.9,2015-01-09
01025P6IUYI,ZHANL11297,2078.2,2015-01-09
01025RVIRDY,SIEBD73704,1042.2,2015-01-09
01025T1ISZN,ROED150,1953.7,2015-01-09
01035E1JEFD,MICHT79686,1177,2015-01-09
01035G1JANF,THOMV45436,146.9,2015-01-09
01035H3JBKO,SHALB55948,2513.9,2015-01-09
01035H3JDCZ,HELLH33719,565,2015-01-09
01035H3JECK,MEGLA75997,1599.3,2015-01-09
01035H4JATIA,MISRK30871,294,2015-01-09
01035K5JDRT,BRUNM85598,1496,2015-01-09
01035K5JEFW,MAGGB76026,3000,2015-01-09
01035K6JAWO,COLLB75333,2189.7,2015-01-09
01035K8JELJ,NEUHS59955,3559.4,2015-01-09
010350JJBYW,OKIER64434,1140.7,2015-01-09
010350JJECR,MORPP75992,1598.6,2015-01-09
0103502JFJK,BALLR42771,538.9,2015-01-09
01035E2JBTG,DRUMM93264,1251.9,2015-01-09
01035E6JEHC,MEHLE76030,2320.6,2015-01-09
01035E8JCVV,FRIEE72754,1732.3,2015-01-09
01035F3JCUI,TORSG75673,3002.3,2015-01-09
01035F3JEPM,DEAND76084,4282.9,2015-01-09
01035I6JDOB,SHUME20657,484.4,2015-01-09
01035I6JGFN,WEISC36984,2278.9,2015-01-09
01035JVJDQJ,FATAJ75901,399.1,2015-01-09
01035JVJEUO,VARGG92969,1765.5,2015-01-09
01035JVJFBN,VARGG92969,337,2015-01-09
01035R2JFYF,EDDI477,2868.1,2015-01-09
01035R2JFZH,EDDI477,682.6,2015-01-09
01035R2JHCP,SOLOJ76585,2751.8,2015-01-09
010350JJAFV,VENTM89965,2432.7,2015-01-09
0816409TOQC,MARTC95694,5224,2015-01-09
01035A1JDMT,BERRJ33718,136.1,2015-01-09
01035A1JDYF,DAYJA18285,2155.7,2015-01-09
01035C7IZVJ,HARAD72195,1020.6,2015-01-09
01035C7JHKH,THOMR76654,2483.3,2015-01-09
01035C7JHKHA,THOMR76654,239.3,2015-01-09
01035JVJGRP,POWEZ42614,599.2,2015-01-09
01035JVJGUC,POWEZ42614,1140.6,2015-01-09
01035K8JHFD,CONLM55603,5651.2,2015-01-09
01035K8JHIE,EDENJ564Z5,3588.1,2015-01-09
01035L3JEPI,PFETT60131,407.2,2015-01-09
01035L4JDBA,JARJV30542,51.9,2015-01-09
01035L4JEFC,IACOV81195,2037.3,2015-01-09
01035L4JGNI,GAETJ52927,2243.9,2015-01-09
01035L4JGPB,MACAJ43026,1702.4,2015-01-09
01035E3JEKS,TRIGL76063,2043.7,2015-01-09
01035E3JFZR,TRIFR53856,2524.1,2015-01-09
01035E3JFZRA,TRIFR53856,929.8,2015-01-09
01035E3JGOK,DAMOL59432,379.1,2015-01-09
01035H8JDLA,LADUP28554,1506.6,2015-01-09
01035H8JDVZ,GUIDM74573,267.7,2015-01-09
01035H8JDYA,DAVIR93626,8457.5,2015-01-09
01035H8JEJJ,KEEGM76046,1488.2,2015-01-09
01035H8JFJW,COVEJ91594,1322,2015-01-09
01035H7JEYP,ULLAS56077,1121.4,2015-01-09
01035H8IZUH,LETTM61177,342.2,2015-01-09
01035H8JCRV,FARED75681,1433.8,2015-01-09
01035K9JHEL,EAGAL72609,2426.3,2015-01-09
01035M5JDAZ,SCHOD44610,290.5,2015-01-09
01035P2IZEI,MACKM47874,1176.3,2015-01-09
0103502JBUU,DANGC85807,1428.8,2015-01-09
0103502JEJY,BATCA62245,3063.3,2015-01-09
0103502JEJYA,BATCA62245,108.7,2015-01-09
01045C5JMLI,SENGD77794,1071.4,2015-01-09
01045C5JMUO,MANZS62541,1110.2,2015-01-09
01045C5JNGC,SZAFJ11179,1850.4,2015-01-09
01045C5JNGY,MUTSS77989,1684.6,2015-01-09
01045C5JNMH,BEIRM12235,2095.1,2015-01-09
01035T1IZSR,LASPR75145,507.1,2015-01-09
01035T1JBTD,ORTIH34282,1483.9,2015-01-09
01035T1JEBH,LOPEG39105,1605.6,2015-01-09
01035T1JEBV,BISNN75954,501,2015-01-09
01035P1JGVB,ADAMS76522,3376.1,2015-01-09
01035T1JFIR,PIEPC76223,647.4,2015-01-09
01035T1JGXU,PFAFJ76539,835.9,2015-01-09
01035T2JBVA,MCCAN75522,1887.7,2015-01-09
01035T2JEAN,MCMUB75979,1857.5,2015-01-09
01035T2JGBF,VERZM76281,3819.3,2015-01-09
01035W2JHADA,PUOPL12169,516.8,2015-01-09
010350AIZFX,KLIMS75058,2857.6,2015-01-09
010350AJCTJ,MAYGA29643,238.7,2015-01-09
010350JJEVN,STANA76093,5075.3,2015-01-09
010350JJFOA,VALLA76266,2238.1,2015-01-09
010350JJGDH,RYANJ27045,2095.6,2015-01-09
010350JJGYE,KELLC34600,5908.9,2015-01-09
01045F2JKWJ,DUJUJ77403,700.9,2015-01-09
01045F3JHUS,MCDOL76748,449.4,2015-01-09
01045H2JJPK,GREED28990,1784.4,2015-01-09
01045H2JKXE,SOBAM77395,1751.7,2015-01-09
01045H3JIIE,FLIEC10123,1855.2,2015-01-09
01045H4JMWS,DEANM16778,2067.7,2015-01-09
01045H4JMXF,DEANM16778,3037,2015-01-09
01045K8JNKP,PAUGS23411,2770.8,2015-01-09
01045K8JNLD,PAUGS23411,3758.9,2015-01-09
01045K9JLFG,KAHRP12646,3666.3,2015-01-09
01045K9JLFL,SUSSD17128,1717.2,2015-01-09
01045K9JMNL,MEYNJ15392,1318.6,2015-01-09
01035C8JCKR,TOMAM14355,2231.2,2015-01-09
01045C9JLVH,ROMAC77650,722.1,2015-01-09
01045E4JLLD,MAHNP77530,1674.5,2015-01-09
01045E4JNRM,MATOM78061,5443.2,2015-01-09
01045E6JIPM,BORAK93523,1604,2015-01-09
01045E6JLVR,DANID77645,1293.6,2015-01-09
01045E6JMLD,ENDEM77762,2620.4,2015-01-09
01045E7JHZC,BERGD76790,1496.9,2015-01-09
01045FVJNOK,DEFOM665Z6,1397.4,2015-01-09
01045I6JNPD,SANDO78063,1561.2,2015-01-09
01045I7JJKE,CHOUS44545,130.6,2015-01-09
01045I7JMNA,PANDR77793,4960.2,2015-01-09
01045P4JNEX,ZAPPG67108,893.4,2015-01-09
01045P4JNOJ,MERSJ78051,3052.6,2015-01-09
01045P5JKDB,STOUJ40176,1751.1,2015-01-09
01045P5JNTM,SANTM56343,1228.5,2015-01-09
01045P6JLWS,DENAR67395,1681.7,2015-01-09
01045P6JNLS,MCCAL78031,506,2015-01-09
01045N1JKZW,BOWMM73728,853.9,2015-01-09
01045N1JNEZ,MIZND77960,1331,2015-01-09
01045N1JNPS,HUXIA77979,828.2,2015-01-09
01045N2JILB,PRESD97256,957.7,2015-01-09
01045N2JJLW,HOFFJ80661,1948.4,2015-01-09
01045N2JKCI,VAGAJ77204,3475.5,2015-01-09
01045N2JMOU,PETER68881,1056.1,2015-01-09
01045I9JHQD,LOREL59526,267.2,2015-01-09
01045I9JJGN,MIDNS77017,4284.2,2015-01-09
01045I9JJKP,CLUNL77100,764.7,2015-01-09
01045I9JKFR,EHRHG22119,2027.8,2015-01-09
01045I9JKVV,ORTIS77311,2390.8,2015-01-09
01045I9JLNO,BATTG71852,640.7,2015-01-09
01045I9JNEU,TOOKP79510,715.8,2015-01-09
01045L4JKLI,NORIT26134,2503.1,2015-01-09
01045L4JKXR,CAGLM77380,4043.9,2015-01-09
01045L4JLPK,DELLJ77596,1741.5,2015-01-09
01045D2JJCS,BOSAH77039,685.8,2015-01-09
01045D2JJRO,OTTIE476Z0,487.6,2015-01-09
01045D2JKFG,MUSHK77228,2604.1,2015-01-09
01045D2JLYD,RENNC14148,2228,2015-01-09
01045H8JJFD,HAGSV77066,630,2015-01-09
01045LVJNCS,BRUNP67287,1177.5,2015-01-09
01045L1JHPE,CAMPM84528,809.8,2015-01-09
01045L1JHSIA,GORDJ24786,191.2,2015-01-09
01045L4JIVH,RANDM76981,2356.3,2015-01-09
01045T2JMQW,WILKC77833,929.9,2015-01-09
01045T2JNHU,PODKA18018,242.7,2015-01-09
01045W2JHMF,VEGAS51948,1244,2015-01-09
01045W2JHMP,COVAJ76759,1192.7,2015-01-09
01045W2JHNR,PULIM721Z4,396.3,2015-01-09
01045W2JHQN,NASH12,619.5,2015-01-09
01045W2JIIU,BROWJ40071,937,2015-01-09
01045W2JITN,THOMD75253,2220.5,2015-01-09
01045D1JIRI,OTTIE476Z0,1468.1,2015-01-09
01045D1JKUT,MCKIM23160,3000,2015-01-09
01045D1JLKN,CROSS39546,3178.8,2015-01-09
01045D1JMMT,JANNM91200,1141,2015-01-09
01045H8JKJS,SAKEG21545,786.4,2015-01-09
01045H9JJOM,UDDIM76449,4814.4,2015-01-09
01045PVJKUX,CHAUW445Z2,946.1,2015-01-09
01045PVJKUXA,CHAUW445Z2,1162.4,2015-01-09
01045PVJMVW,RIZZA33018,623.3,2015-01-09
01045P1JHVY,BRENM71451,2144.3,2015-01-09
01045P1JHVYA,BRENM71451,571.3,2015-01-09
01045P4JKGL,GISCW77230,2417.3,2015-01-09
01045P4JKZO,GRAYJ77430,2368,2015-01-09
010450HJKDT,ZUPP486,4998.8,2015-01-09
010450TJILV,CORSP76883,1281.2,2015-01-09
010450TJIWY,BESTK11086,2147.3,2015-01-09
0104509JLQX,COLEH11235,56.1,2015-01-09
01045NVJJSL,WALSJ39579,759.3,2015-01-09
01045NVJLWB,KENNC77637,324.8,2015-01-09
01045NVJLWBA,KENNC77637,700.6,2015-01-09
01045NVJMCEA,PENAE77697,56,2015-01-09
01045PVJKCP,HOARL56812,950.4,2015-01-09
01045T2JJYO,CONNJ623Z0,485.5,2015-01-09
01045T2JKQS,BAZDT77348,2969.9,2015-01-09
01045T2JLDN,LOHRA72379,4661.1,2015-01-09
01045T2JLEH,GUTNR77498,2624.2,2015-01-09
010450EJKCB,TEBOD77220,1463.4,2015-01-09
010450EJKUR,PARSC54913,4400.7,2015-01-09
010450EJLEJ,PARSC77491,2407.3,2015-01-09
01055E3JPBQ,ROSER91624,2479.2,2015-01-09
01055E3JPKN,LEWIJ56737,405.5,2015-01-09
01055E3JPLI,COVEP63714,2447.1,2015-01-09
01055E3JQHL,LEDES62344,737.2,2015-01-09
01055E3JSFZ,HALSV78655,2933.9,2015-01-09
01055E3JSZV,SHUPL27015,1196.2,2015-01-09
01055E3JTZG,SELIA78900,139.1,2015-01-09
01055E3JUEG,LEIGS71782,1089.3,2015-01-09
01055E4JQRN,BOOKL78436,3844.9,2015-01-09
01055E4JSYQ,BAZZF59525,737,2015-01-09
01055E4JTUK,DOYLE80617,2730.9,2015-01-09
01055E4JUTL,DANDN79035,172.3,2015-01-09
01055E5JRZI,HANLP78641,125.1,2015-01-09
01055E5JTCD,CHOVI78776,2347.6,2015-01-09
01055E5JTFA,CONSG35508,1117,2015-01-09
01055E5JVKK,CASAL79190,2138.9,2015-01-09
01055E6JQPE,DILOG78458,550,2015-01-09
01055H5JONM,STJOM52329,724.1,2015-01-09
01055H5JQME,MULLP78433,4804.2,2015-01-09
01055H5JQPO,SMITD448Z1,1604.8,2015-01-09
01055H5JTCL,MAYEP78779,1895.5,2015-01-09
01055H5JUBX,MACKK37550,2375.6,2015-01-09
01055H5JUPP,ORTIF79012,2775,2015-01-09
01055K8JSPI,GIANP78706,2185.7,2015-01-09
01055JVJRZW,SIMKJ78640,864.8,2015-01-09
0105503JUWD,PARKB17295,3523.9,2015-01-09
0105507JPKK,UNITRD2,1370,2015-01-09
0105508JSYV,PURV212,1594.7,2015-01-09
0105509JTYX,KINGB78896,808.9,2015-01-09
01055N3JRWY,ONEIJ78628,76.8,2015-01-09
01055N3JSWD,BAYLG80247,1122.4,2015-01-09
01055N4JOTN,GUENJ54429,1984.7,2015-01-09
01055W2JRFA,BOWIL46893,594.9,2015-01-09
01055W2JSBC,KILEM94004,1348.3,2015-01-09
01055W2JSQM,DAUCD43216,300.2,2015-01-09
01055W2JTUI,LOFTP78214,496.2,2015-01-09
01055M3JRGI,FOXDI57070,1912.3,2015-01-09
01045E3JMKM,KULKH77725,2894.8,2015-01-09
01045F3JJTV,OERTA18767,301.3,2015-01-09
01045F3JJTVA,OERTA18767,344.5,2015-01-09
01045F3JJTVB,OERTA18767,56.5,2015-01-09
01045F3JJZC,MOLIE79557,245,2015-01-09
01045F3JJZO,PITHG24337,1174.8,2015-01-09
01045G2JKBS,VEGAM77217,1090.9,2015-01-09
01045K8JMHX,RICHD98323,559.2,2015-01-09
01045K8JMNJ,RAGNB71141,1891,2015-01-09
01045K8JMSR,WENTJ77854,1853.9,2015-01-09
01045K8JNDN,FLECS77925,2580.9,2015-01-09
01045MVJIXV,NELSS98877,826.3,2015-01-09
01045MVJJBK,ROGEC77007,2402.5,2015-01-09
01065C2JXQZ,DONOR276Z4,420,2015-01-09
01055P3JUOT,BATED43257,1906.9,2015-01-09
01055P5JQXS,CONCS56214,1494,2015-01-09
01055P5JUII,GREGK78948,996.4,2015-01-09
01055P6JPHO,MCCAD73122,1568.7,2015-01-09
01055P6JUUS,HAMAD79057,492.4,2015-01-09
01055RVJQXI,KIRSR78491,1102.7,2015-01-09
01065NVKAEJ,FRIEJ31450,787.5,2015-01-09
01065N1KAJI,HARRJ76346,535,2015-01-09
01065N1KAVB,COYNJ79688,1114.4,2015-01-09
0106503JZII,MARKJ79500,8934.2,2015-01-09
0106503JZQR,CHAMH44307,324,2015-01-09
0106507JXYD,BEATA79369,719.4,2015-01-09
0106507KABP,THOML79579,2155.4,2015-01-09
01065R2JWUZ,WARDM79281,385.9,2015-01-09
01065R2JXYB,BOTTM58617,1026,2015-01-09
01065R2JXZP,SORRR79377,1407.1,2015-01-09
01065R3JWET,ROBEJ43765,295.6,2015-01-09
01065R3JXXE,HOLLK79372,3036.7,2015-01-09
01065R3JYSH,MATTW79452,680.4,2015-01-09
01065R3JZLV,KING63,818,2015-01-09
01065R3JZWE,ALES71T,1269,2015-01-09
01065W2JVNF,CARRM68ZZ1,313.5,2015-01-09
01065W2JVNI,BRUCK75559,183.6,2015-01-09
01065W2JVNL,WHITJ83051,107.3,2015-01-09
01065W2JVNZ,VASQE71216,1309,2015-01-09
01065W2JVOA,CROCM73343,935.7,2015-01-09
01065W2JVOE,ZEHEF30010,565.1,2015-01-09
01065W2JWEL,ULI9Y88660,759.7,2015-01-09
01065W2JXOM,SCHAM87066,1266.7,2015-01-09
01055JVJSAZ,SIMKJ78640,403.5,2015-01-09
01055JVJUYF,LOGAD40457,298.9,2015-01-09
01055J1JPGL,KOWAG78297,717.6,2015-01-09
01055J1JUYC,MEDIJ79090,694.9,2015-01-09
01055I6JTRT,DABAY70985,1775.4,2015-01-09
01055I6JTYRA,ASARV78893,292.9,2015-01-09
01055I6JUVN,PERST79041,2237.8,2015-01-09
01055I6JUWS,JACON329Z0,107,2015-01-09
01055I8JPSV,MATOJ90631,1172.6,2015-01-09
01055I8JUHV,IANNR45358,619.5,2015-01-09
01055I8JVDU,GONZH79130,652.1,2015-01-09
01055I9JQOZ,KADEL78457,1377.4,2015-01-09
01055I9JUNC,KRALA78987,3084.9,2015-01-09
01055I9JVJW,ALISH75126,1496.9,2015-01-09
01055L4JVFB,WOLSK79140,3811.7,2015-01-09
01055RVJVFS,SARGS79080,1123.2,2015-01-09
01055R2JUEQ,CRUM80F,2312.4,2015-01-09
01055R2JUUL,BERMA79060,655.8,2015-01-09
01055R2JVFC,LAKOI67414,3400,2015-01-09
01065K9KATR,FREYJ72674,2336.2,2015-01-09
01065A1JWXK,BISSM60243,4278.9,2015-01-09
01065W2JXRW,JOHNM80600,486.8,2015-01-09
01065W2JXWS,HAYCJ29950,516.1,2015-01-09
01065W2JXYR,FORMD64334,848.7,2015-01-09
01065W2JYAQ,SEEBT31155,480.6,2015-01-09
01065W2JYAZ,CHOPM37903,477.4,2015-01-09
01065W2JYBI,BRUHD40839,551,2015-01-09
01065W2JYDC,EVERN88277,1412.1,2015-01-09
01065W2JYEQ,JOSED985Z4,1328.2,2015-01-09
01065W2JYFR,SERAM40058,421.6,2015-01-09
01065W2JYLI,SUKHA332Z7,129.6,2015-01-09
01065W2JYOJ,FRANJ645Z2,378.8,2015-01-09
01065W2JYQO,RAPPS56465,64.8,2015-01-09
01065W2JYTH,LOMER79445,1110.2,2015-01-09
01065W2JYUS,GAYLP79427,1720.2,2015-01-09
01065W2JZYQ,DISAL53998,2260.3,2015-01-09
01065W2KABX,SULLE97839,734.6,2015-01-09
01065W2KAHR,ADRIM365Z5,739.5,2015-01-09
01065W2KAKV,NIEDS15651,788.5,2015-01-09
01065W2KANE,SALVM91682,1289.2,2015-01-09
01065W2KAQH,GIORB25895,1673.8,2015-01-09
01065P6KANU,BREIT79641,2883.7,2015-01-09
01065RVJXFU,ALFAS95166,1062,2015-01-09
01065RVJXGC,ALFAS95166,450,2015-01-09
01065RVJYZU,LEWIJ86755,75.6,2015-01-09
01065RVJZPY,ROBIC79532,335.8,2015-01-09
010650EJWCG,BOTTJ79231,582.1,2015-01-09
010650EJWHI,ARNOJ79238,2618.9,2015-01-09
010650EJWLN,SAKOD42147,529.2,2015-01-09
010650TJWTO,CALIA77405,505.5,2015-01-09
01065N2JWWM,FITHA33569,3210.6,2015-01-09
01065N3JZPZ,BUTCS56875,1765.4,2015-01-09
01065N3JZQX,BUTCS56875,1087.6,2015-01-09
01065N3KAQT,REISK79665,254,2015-01-09
01065P3JVUE,COWLC31028,567.6,2015-01-09
01065P3JXLA,ROTHJ79318,3389.8,2015-01-09
01065P3KALS,SERRM30174,2348.8,2015-01-09
01065P4KAOM,TEELL79646,2235.1,2015-01-09
0106502JWAT,CIACS66362,1117.8,2015-01-09
0106502JZNA,VENE19S,1470.9,2015-01-09
0106502KAAK,GOMER68691,428.6,2015-01-09
01065C2JXRB,CORNK12063,191.3,2015-01-09
01065C2JZUK,LYONE79548,523.7,2015-01-09
01065C2KAMV,DRENT79635,1642,2015-01-09
01065C3JWQX,MINEN79265,1360.2,2015-01-09
01065C9JXKS,TRAGS486Z3,2940.3,2015-01-09
01065K7JYRA,HOGAE79444,650.8,2015-01-09
01065K7KATF,HERCP71156,1999,2015-01-09
01065K8JZQA,MILLS79533,2717.8,2015-01-09
01065K8KAPT,PREIF14488,709.1,2015-01-09
01065K8KASX,FERNR59045,1283.6,2015-01-09
01065K8KASXA,FERNR59045,306.3,2015-01-09
01075C3KDRT,BROWS57144,955,2015-01-09
01075E5KDTL,PANTG80017,2280,2015-01-09
01075E5KETR,NUNEM18441,5878,2015-01-09
01075E5KHDP,KENTJ44584,2481.3,2015-01-09
01075E6KDGY,ROBIS57170,1908.9,2015-01-09
01075E6KGQP,VENCA80426,698.7,2015-01-09
01075E7KBHE,ERATS91779,1974,2015-01-09
01075E7KBHEB,ERATS91779,433.4,2015-01-09
01075E7KCRB,KINGS79895,2792.5,2015-01-09
01075G1KDZQ,TALAT80032,2590.1,2015-01-09
01075G1KEJC,SMILI38092,2492.9,2015-01-09
01075G1KFGF,CARRM80229,1533.5,2015-01-09
01075H5KDUE,MOHAM79844,3914.8,2015-01-09
01075W2KEEWA,WOODD87595,191.6,2015-01-09
01075W2KEQV,BORJS22482,5018.9,2015-01-09
01065CVJXNH,RAMOD79345,894.4,2015-01-09
01065E2JZQD,LAUGS79535,743.6,2015-01-09
01065E2KAKA,MCFAK41579,2803.3,2015-01-09
01065E3JWOD,PIERE88465,866.7,2015-01-09
01065E3JYFX,BALLD56296,1026.1,2015-01-09
01065E3JZGT,DEARA63798,96.3,2015-01-09
01065E3KAJJ,WILLD79612,1187.6,2015-01-09
01065E4JYIZ,JACKF79412,715.2,2015-01-09
01065E4JZGK,COOPK77312,4014.6,2015-01-09
01065E5JWDU,DEROD56364,2042.5,2015-01-09
01065E5JWQH,SAPNM79262,558.3,2015-01-09
01065E5JWWU,GARCL12593,266.4,2015-01-09
01065I8JZXU,DEMII73271,843.8,2015-01-09
01065I9JXPM,PROSS39483,353,2015-01-09
01065I9JXSB,WINTL79355,2281.1,2015-01-09
01065I9JYFV,PETRM79388,2762.8,2015-01-09
