OrderID,CustomerID,ReturnSales,ReturnDate
01145P5MCMV,DIEHE86876,258.78,2015-01-30
01285K1PQIH,ERART72745,152.64,2015-01-30
10054M4HUZR,DUMOP26848,2031.93,2015-01-30
01115H6LIGWA,EARLA87765,619.5,2015-01-30
01105E6LAPK,ENGLR82864,1744.39,2015-01-30
01245I2ORXR,FINCA96960,1178.05,2015-01-30
01185T2NEPP,LASAA85851,800.89,2015-01-30
01215R2OAZU,LIMUS94703,1086.45,2015-01-30
01195MVNODF,LIEBM93273,404.08,2015-01-30
01035E7IZPF,LEBEJ75110,1278.37,2015-01-30
01015C6IPHG,LEBLS92920,382.86,2015-01-30
12154E2DXWT,RODJO44719,1352.48,2015-01-30
01045NVJNYT,RUBIN78124,2460.36,2015-01-30
01075K7KGNV,RYDEM60113,952.94,2015-01-30
01235C4OLEW,SAVIM19519,747.66,2015-01-30
01195W2NNEA,SAWIJ97168,94.07,2015-01-30
01245N2OVTB,SCHIA86711,128.4,2015-01-30
12214H2FYDG,SHAHS89667,4801.21,2015-01-30
0128509PPTH,SHEED10538,539.95,2015-01-30
01185H1NEJM,ALIIM28536,837.19,2015-01-30
01115T1LIZL,ALESF49923,714.96,2015-01-30
01195F3NKCI,BARLF92516,240.74,2015-01-30
01255L1PBRQ,BAXTC81350,310.05,2015-01-30
01215G5NXWV,BATIC94288,1829.1,2015-01-30
01205JVNTJU,BEGUR93837,330.61,2015-01-30
012250MODWW,BELAK76657,453.55,2015-01-30
011950TNMXQ,BURBC79928,189.19,2015-01-30
01245E3OTRL,BURRD68287,1067.86,2015-01-30
01255N1PDRT,CAMMA75946,263.65,2015-01-30
01205C2NRHI,CARLL18193,191.43,2015-01-30
01245L1OSVE,CARRM56363,1107.7,2015-01-30
01095L2KSNB,CROSA69475,232.14,2015-01-30
01165W2MMGF,DANIL42702,455.14,2015-01-30
01175I2MRCA,DEBLM23002,743.55,2015-01-30
01095A1KSNA,FISKW78832,220.9,2015-01-30
01075K8KHPM,FLOWM80628,846.94,2015-01-30
01235C1OKNA,FULLS23290,159.53,2015-01-30
01035C9JAXG,GARRM60841,3552.09,2015-01-30
01225R4OENT,GREEJ23359,592.92,2015-01-30
12274K5HBXT,HENDG66947,1057.86,2015-01-30
01195L2NOPUA,HARTR34915,302.1,2015-01-30
01135C3LVKW,HAYDK85920,638.1,2015-01-30
01185W2NENU,JACOM91593,531.5,2015-01-30
01225I8OFKO,JAHEA95100,2990.8,2015-01-30
01255H2OZBU,KIMSA98281,868.82,2015-01-30
01235E3OJEH,KOLEN53218,192.56,2015-01-30
01255P1OYLN,KOZUD15513,106,2015-01-30
01175L2MXMC,KRONZ90033,767.9,2015-01-30
01075I3KFEQ,MCALW58901,171.63,2015-01-30
01035I3JBZO,NASOV55174,395.06,2015-01-30
01035I3JBZO,NASOV55174,2558.4,2015-01-30
12304C4ICYO,OTTAJ42635,2274.77,2015-01-30
01075M4KIAW,PACHJ74304,1656.44,2015-01-30
01225H2OEWV,RACH2,639,2015-01-30
12284I4HHYG,PREVM10398,586.58,2015-01-30
012250EOHMI,REILD95491,626.35,2015-01-30
01205I7NSHM,RHOAG93726,598.81,2015-01-30
01195G5NMMI,ROBIC92942,1895.07,2015-01-30
01285CVPOCY,ROACS80888,95.34,2015-01-30
01135E8LUAR,SHEPB85732,1389.93,2015-01-30
1129407ZFRS,SMITD96016,869.89,2015-01-30
011050MLDLU,SOUCD85060,321.84,2015-01-30
01195G2NHZR,TORRJ44391,2267.6,2015-01-30
12314W2IHGJ,TANAA69239,186.07,2015-01-30
01235C2OJUQ,THIBD17038,1320.64,2015-01-30
01225I2ODZT,TORRP84291,1407.79,2015-01-30
01205C9NSFD,TURKS95160,1584.56,2015-01-30
01245E5OWFU,WALDW97871,293.2,2015-01-30
01025I1IXLZ,WASYR51891,130.6,2015-01-30
012650HPFDQ,WITTP45058,647.05,2015-01-30
12234C5GFLK,YALAM41722,264.81,2015-01-30
12264C6GPJL,DANZH28585,999.69,2015-01-17
01035I7JDAXA,DELAA75741,2176.41,2015-01-17
011150MLHHN,DESCD84115,217.71,2015-01-17
01105E4KYWH,FISHJ30557,381.48,2015-01-17
01045G2JNND,LAWSJ78049,238.44,2015-01-17
01035N5JBTV,LORIE75512,1924.93,2015-01-17
09254A1EXEZ,LUCEC51446,278.64,2015-01-17
01045CVJOAW,MANNT29007,776.36,2015-01-17
01045E9JJQL,MATTR77136,512.53,2015-01-17
12044W2AVSW,SAADM24300,1398.95,2015-01-17
12264K3GRLH,SALES65108,740.94,2015-01-17
01125E1LLTU,ALVAM84843,1181.29,2015-01-17
01045I4JIIQ,BABBM61617,889.64,2015-01-17
11094I7SVWS,BAHAD82541,607.44,2015-01-17
01075I6KHUW,ARMOC80670,957.01,2015-01-17
11304C2ZPDQ,BALCZ41163,3252.13,2015-01-17
01015M4INSP,BEAUR73069,352.03,2015-01-17
01055E5JSVX,BENSA78736,1133.13,2015-01-17
01105I3LDWD,BONOP83386,86.47,2015-01-17
01105MVLAGE,BRANB30163,488.15,2015-01-17
100840CITCA,BUGBR30318,1157.14,2015-01-17
01155C8MDWD,CANAD50732,106.35,2015-01-17
01015L2IOSD,CIRIG64323,1144.8,2015-01-17
0101502INRK,COOMK87521,527.04,2015-01-17
010750TKBSU,CRILK47423,712.97,2015-01-17
12294D1HPFR,FIRLJ64663,749,2015-01-17
01125G3LPUQ,FUENF85299,302.96,2015-01-17
10244J1NFKU,GOLOR14982,97.82,2015-01-17
01155E3MIURA,HAREJ18636,391.07,2015-01-17
01095W2KRLP,HARKM81516,619.53,2015-01-17
01145C7LWUE,HANNB81673,105.29,2015-01-17
01105P4LDSV,HELLC47983,618.86,2015-01-17
01105P4LDVS,HELLC83398,722,2015-01-17
01075N3KHIC,HESSM80562,223.5,2015-01-17
120840JCDOB,HERMM50032,2145.5,2015-01-17
01115F2LJOW,HOVSA84597,409.63,2015-01-17
12304T1IBPPB,IPPOF83051,179.68,2015-01-17
01095W2KRNK,JACOM28161,861.36,2015-01-17
01145A1LXQR,JOHNR86161,64.75,2015-01-17
01175E5MSBW,KORSR47390,170.13,2015-01-17
12204E5FMHS,KILLM26432,549.21,2015-01-17
01045C9JLBIB,KIRSK96003,764.66,2015-01-17
01115J2LJEU,KOCHD84517,1670.89,2015-01-17
01075R4KFSP,KOSTL70723,2050.92,2015-01-17
01105M6KWOC,MELLD43631,69.5,2015-01-17
12284M3HHSV,MENDJ52215,2196.64,2015-01-17
01065K3KAEY,MICHS59181,106,2015-01-17
01095K8KRJE,MOORA61294,1461.74,2015-01-17
01015C4IPPD,MOORH73539,186.08,2015-01-17
011750LMRTE,NEWB104,64.75,2015-01-17
01165E6MKOM,OWNEJ16244,212.93,2015-01-17
01175N2MVOEA,PHILC97636,441.04,2015-01-17
01105PVLBYA,REDED13992,1730,2015-01-17
12204M3FOUA,RIVER61229,1085.27,2015-01-17
01155A1MHSL,ROSEC87510,53.95,2015-01-17
01035C6JFPE,ROSED76269,42.54,2015-01-17
01035I7JCPF,ROBIP75691,766.61,2015-01-17
01085H4KLJS,SIMSK80649,650.66,2015-01-17
01025K5ITQE,SMITB74057,646.92,2015-01-17
11154G4UYMG,SONGA22505,381.01,2015-01-17
01045P5JKRL,STECS33432,529.95,2015-01-17
01105E4KVZV,SPERS77312,762.85,2015-01-17
01015C5IMZP,SULLC88286,37.17,2015-01-17
01045C5JNGC,SZAFJ11179,170.16,2015-01-17
12144P2DUTG,SZEWT39115,408.1,2015-01-17
01165L4MLPA,TORRG29121,189.74,2015-01-17
01045K8JLMO,VARVE71350,2056.35,2015-01-17
01045K8JLRI,VARVJ77592,925.22,2015-01-17
01075K8KDIH,VANOD99342,2572.62,2015-01-17
01095K8KPBO,VANOD99342,225.74,2015-01-17
1229402HRIH,WAACK65376,1101.6,2015-01-17
01155I7MFIR,WANGS87207,88.13,2015-01-17
12284C2HHTX,WASIP67425,83.21,2015-01-17
01105E2LBUQ,WILLJ77272,1090.22,2015-01-17
12274I7GZWT,XIAHU63703,382.15,2015-01-17
01015N3IPQD,ZURZP73556,1795.46,2015-01-17
01195PVNNRB,DALBA93181,129.75,2015-01-20
01105K1KVIE,DIEFD70754,561.75,2015-01-20
01145H6MASC,DORFL78479,1562.36,2015-01-20
123040JHWUE,DUDLL70580,510.04,2015-01-20
01015I7IOWM,ERASF73349,1387.07,2015-01-20
011050TLBLI,FEHNC70159,561.27,2015-01-20
01115E9LHIA,FERNG48734,346.68,2015-01-20
01125M4LLGV,FERNN84833,163.63,2015-01-20
01085T1KKJW,LEMIP80569,1616.6,2015-01-20
01175K8MWHA,LONGP81172,71.72,2015-01-20
01135M5LRHF,LUKEG85439,411.99,2015-01-20
011450GLYZA,MARTY86338,161.19,2015-01-20
12154E2DXWT,RODJO44719,1534.38,2015-01-20
01105C5KYZE,SANTJ47313,656.99,2015-01-20
01135N4LUZI,RYCRT81085,273.17,2015-01-20
01195C8NGVM,SCARD96649,478.58,2015-01-20
011050TLDDC,SCHMM24115,112.45,2015-01-20
01115G3LESD,SHERW44389,1727.21,2015-01-20
01125E8LOGS,AGRAS85117,898.8,2015-01-20
011450CLZHK,ANDET53579,372.36,2015-01-20
01145F3MANJ,AVERH50647,1385.65,2015-01-20
011850JNBPR,BURKN45228,26.05,2015-01-20
01155K5MHOX,CLEMD87472,107.95,2015-01-20
01115E1LIJE,CHING59768,1129.92,2015-01-20
01175K6MTLE,COTUC68809,183.6,2015-01-20
01175D1MRQS,COWLC29680,49.95,2015-01-20
12074I3BWZW,FEDEA32659,1425.16,2015-01-20
01165D1MMOZ,FENSS58133,993.22,2015-01-20
01045H2JIEE,FRETL76824,457.22,2015-01-20
01015E3INHM,GABEZ18848,1684.18,2015-01-20
01075W2KIAJ,GLANJ16962,139.1,2015-01-20
01105N1KVAW,GREEC82021,405.53,2015-01-20
010350LJDIW,GREEW29008,517.32,2015-01-20
01105E5KYBT,GRELT41392,395.9,2015-01-20
01175E3MRAU,HAREJ18636,391.07,2015-01-20
01115M4LFFNA,HELLM98029,169.95,2015-01-20
01105E5KYMA,HERNA82522,244.76,2015-01-20
01115N5LJQI,HOLDM84606,3422.93,2015-01-20
01165L3MLNI,JALOM15110,194.35,2015-01-20
12294P5HVBI,IZQUD50108,200.34,2015-01-20
01145PVMASB,JANKR40333,53.89,2015-01-20
01105L3LBQI,JONEE83042,1295.95,2015-01-20
01075P5KEBO,KELLK81387,2618.2,2015-01-20
01155I8MDZQ,KANDA17515,925.44,2015-01-20
01105H1LDWB,KHANM54523,749.06,2015-01-20
12074K6BXQA,KLEIT48915,303.48,2015-01-20
01025C3IVSX,LACOC78334,655.12,2015-01-20
01195CVNFSV,MERRM62804,662.56,2015-01-20
01105E2LDJR,MCDOD88904,169.45,2015-01-20
01105G4LCBI,MOYEL372Z2,313.4,2015-01-20
01195H6NKNO,NASIK11675,35.93,2015-01-20
01115K6LIUS,OBRIR28440,139.32,2015-01-20
01115C9LFVK,PALAE83796,1062.38,2015-01-20
10134G2KKMK,PATTK72492,3689.77,2015-01-20
01075L1KGDC,PEYTC80361,396.44,2015-01-20
01115H3LJMR,PLANA22072,657.05,2015-01-20
01195NVNHQI,PRADJ27186,212.87,2015-01-20
01125C2LOUK,PUGLM96073,129.75,2015-01-20
01105E2KVDM,QUIGM82033,1639.24,2015-01-20
01115E4LEWM,ROBEP83606,1257.04,2015-01-20
01115H8LHTX,SINGG28428,175.97,2015-01-20
11154P5UYDL,SMITJ77211,318,2015-01-20
01155J2MHWF,STANP58979,217.5,2015-01-20
01135L1LRFQ,STARR94509,1945.05,2015-01-20
01175C9MQIM,STRAS59102,342.45,2015-01-20
01145P6MCID,TERRY24878,235.57,2015-01-20
01115C7LGHH,TIFFK83859,1913.24,2015-01-20
01085H9KLFT,TALBL16778,1248.69,2015-01-20
01145K6MBHLA,TSERL85813,2158.87,2015-01-20
01115C9LHQN,TURKS95160,212.65,2015-01-20
01205C9NRYI,TURKS95160,180.74,2015-01-20
01205C9NSFD,TURKS95160,180.74,2015-01-20
01035G5JEBK,VOLKS23194,1985.87,2015-01-20
010350LJCON,WAKEC75666,1510.92,2015-01-20
011450EMAAM,VITOA48204,972,2015-01-20
01105J2LACP,WOZNA27621,659.12,2015-01-20
04025L2HRCM,DELAM87978,12.2,2015-04-28
04195M4MFWV,DALTL15824,770.21,2015-04-28
04115N2KADP,DONAC36633,742.74,2015-04-28
03275N3FWXT,DIIEK59860,107,2015-04-28
04245R2NPEJ,DOAK119,214.25,2015-04-28
04185K8MAJF,MACRM67942,687.94,2015-04-28
03155JVCMVC,MAGLH52889,229.94,2015-04-28
04255E4OISC,RUSSR28618,184.24,2015-04-28
04145H1KWRN,SAINM82847,143.72,2015-04-28
04225I8MUOV,SANCN17602,108.88,2015-04-28
03205P4DVYA,SCHIA72663,1518.33,2015-04-28
04035G2HZPO,SEMPY81947,782.81,2015-04-28
04235G1NBGXA,SHEED18471,277.59,2015-04-28
03155N3CNDL,SINND52923,459.03,2015-04-28
04195CVMCOK,ADAMH15141,321.58,2015-04-28
03095L4ALOP,BALSR38532,572.4,2015-04-28
04155G1LHAX,BARNC12204,620,2015-04-28
03095N1ANDX,BAKEM90372,194.21,2015-04-28
02255K9WWKN,BENIJ99128,847.95,2015-04-28
04085H3JEXZ,BRONS89056,473.61,2015-04-28
03145C3BYNG,BURNT43231,2125.94,2015-04-28
032150TEHVC,CAMP5DR,2866.25,2015-04-28
04185E6LUUZ,CAPAJ13759,433.19,2015-04-28
04265C2OMJL,BUSLG53080,144.64,2015-04-28
04265C3OYMT,CAVAK16589,26.53,2015-04-28
04275L3PGTT,CERSU28209,350.01,2015-04-28
03215G3EEOF,CORNH64825,1479.61,2015-04-28
04045M3ILZX,COWDR77506,478.07,2015-04-28
03285C8GGXZ,COLEM15257,535.22,2015-04-28
04195H3MDCP,COLLA15243,1157.29,2015-04-28
04185L4MAQD,DANDV91751,21.2,2015-04-28
10254E8OEXW,DASIG76661,1712,2015-04-28
0326503FTYL,FAGAB80698,1888.92,2015-04-28
04245C2NQUS,FORBW88242,90.4,2015-04-28
04225D1MZNT,FRAMW34221,133.26,2015-04-28
04245P1NROY,FRANE88567,630.7,2015-04-28
04125I6KKXM,GALAR99161,1339.05,2015-04-28
04015N2HMXK,GALLR87369,2513.43,2015-04-28
04255NVNVNWA,GUZMF21022,1520.75,2015-04-28
04035N2HYGE,HEINC36093,1295.77,2015-04-28
04235C8NBERA,HOTEH85585,151.51,2015-04-28
04245H7NLTY,HUSSN20126,475.78,2015-04-28
02245G1WUFU,INOAM43999,163.26,2015-04-28
03225E6EMES,KELLL75707,3422.93,2015-04-28
04205K7MKLV,KELMH42635,953.95,2015-04-28
03105L1AWJC,KLEIK31281,1149.18,2015-04-28
03185H3DJUV,KRONJ79606,1264.04,2015-04-28
04125E3KMOS,KISHM50657,371.66,2015-04-28
04065H5ITURA,KOGAM92529,2854.97,2015-04-28
04045L2IEWP,MCMOA38817,144.11,2015-04-28
04225H3MZLX,MERSG12613,181.51,2015-04-28
04265I3OQWD,MINEM25635,276.95,2015-04-28
04135P1KUXIA,MCCOM10713,899.94,2015-04-28
03155I9CMOV,MCDOD73271,782.1,2015-04-28
01255P3OZUU,NYERO32154,740.94,2015-04-28
04255P2OKSA,PENAA51257,211.95,2015-04-28
04195I9MEIS,PASKP72047,329.13,2015-04-28
01105M4KWKW,PASTD23160,732.06,2015-04-28
041850JLUYB,PAWLS13773,216.76,2015-04-28
04185R2LUSV,POMP5OA,660.91,2015-04-28
03195H4DQHSB,RAFIM74497,44.81,2015-04-28
04125A1KNKS,RAYMS99707,378,2015-04-28
04135H5KUXO,RENIJ10746,2574.63,2015-04-28
03215W2EABW,RIGNJ85641,127.12,2015-04-28
04175N5LPTNA,RINKM36223,259.92,2015-04-28
011050GKVCQ,SHER160H,642.85,2015-04-28
04165P1LLHF,SINGC20425,305.28,2015-04-28
1229407HRTU,TOLPA68499,410.55,2015-04-28
1229407HRTU,TOLPA68499,153.12,2015-04-28
042550TOFXH,TATIR71799,183.12,2015-04-28
04195I3MFGU,TEKVD59818,141.16,2015-04-28
03285P1GGOZ,TELEG16339,1547.88,2015-04-28
031450TBYYH,TIMMR65408,1728.92,2015-04-28
04035W2IBMF,TOSIK51159,233.26,2015-04-28
04185N4LWOS,TYNED14015,956.02,2015-04-28
04255E2OCJN,WASKT712Z0,119.83,2015-04-28
04245N1NRQK,WISNJ35710,232.96,2015-04-28
03215K9EBUS,DINGJ63597,124.61,2015-03-30
0330508GZPT,DORRD42441,78.66,2015-03-30
03015M6YGMZ,DURAG45182,192.6,2015-03-30
02255M6XBZJ,DURAG45182,747.93,2015-03-30
02285K7XTKZ,EVANE43916,547.92,2015-03-30
02285K7XTKZ,EVANE43916,273.96,2015-03-30
03045N1YYZO,LOBAM38866,2352.93,2015-03-30
03195I4DMTH,MADDM38955,684.34,2015-03-30
03225I2ENUS,RODRL10753,609.46,2015-03-30
03225I2ENUSA,RODRL10753,121.89,2015-03-30
02155H4TXSR,SACCR77819,1736.91,2015-03-30
03265K6FSCS,SABAT80434,945.24,2015-03-30
03215H2EFXE,SAGAA74399,368,2015-03-30
03075EVZUJG,SCHMC53100,171.23,2015-03-30
02105C4STCR,SEANA48275,1116.62,2015-03-30
0314502BUXR,SCHU409,178.16,2015-03-30
03025G2YOVA,SERRI52266,216.66,2015-03-30
03165N2CRLV,SHINM68846,1015.43,2015-03-30
03225H7EMVG,SIDDJ75894,130.6,2015-03-30
03255I4FNFZ,ALMOM53495,260.65,2015-03-30
03225M5EKKD,BERNP42609,345.56,2015-03-30
02235L3WMEF,BRANN73110,1208.52,2015-03-30
031550JCHLW,CALLD64888,786.95,2015-03-30
03125I8BKML,CARRC53470,75.12,2015-03-30
03295G2GNKJ,CANDC83714,87.05,2015-03-30
03305E9HADB,CARRM65053,128.35,2015-03-30
032350HEYXF,CATOA42225,556.43,2015-03-30
03295M4GNMC,CORDJ18711,308.02,2015-03-30
033050JGWRL,DALEM85370,155.51,2015-03-30
03225C3EJYL,DELGR28411,190.37,2015-03-30
03195E8DQJN,DAYCK72127,1363.18,2015-03-30
02085I6SFLW,FUHRS21501,2857.4,2015-03-30
03215H8EFFW,GAUDA557Z3,1137.3,2015-03-30
01015E2INZG,GERLB69144,1278.37,2015-03-30
03215K5EDAK,GREEK73786,50.76,2015-03-30
03185C2DICC,HALTG46051,95.67,2015-03-30
02125L1TGBJ,HAMLK25888,357.86,2015-03-30
03305K5GXFA,HERRG95113,36.72,2015-03-30
03215H4EJAM,HINSA60075,86.85,2015-03-30
03255H4FHMP,HOROB17943,639.06,2015-03-30
01195R2NGDU,HOPKD91822,255.83,2015-03-30
03215H2EFZH,JOHND74375,3161.73,2015-03-30
0207502RTLQ,JENKJ18653,1854.31,2015-03-30
03095I4APGVA,KAHMR60374,194.44,2015-03-30
03095I4AKBG,KELLS59699,435.2,2015-03-30
03155D1CKDA,KENNA40818,270,2015-03-30
03205T2DTYE,KLEIR72487,119.76,2015-03-30
02145E2TVFL,KULIG29058,266.43,2015-03-30
03085H8AIFC,KUMAA12725,509.45,2015-03-30
12074I9BXUA,MCBRW151Z4,488.81,2015-03-30
03175H2CZKQ,MCCRG69868,408.19,2015-03-30
03145H7CEVX,MIJIM55768,1306.49,2015-03-30
03205H5DUQE,MCLEE24035,1135.17,2015-03-30
03205H5DUOX,MCLEE24035,879.38,2015-03-30
03215H3EHOC,MORAJ99001,108.88,2015-03-30
03295PVGSRV,MOROA32425,96.23,2015-03-30
03185P2DINC,PADDJ35811,238.5,2015-03-30
03215H5EFQW,PAPAM16968,412.76,2015-03-30
03235D2ERZK,PARAB45302,828,2015-03-30
02195I2VMIEA,PATEM90632,867,2015-03-30
03225E3EQVW,PHILJ30115,176.51,2015-03-30
0316507CSOT,PIPED69000,863.42,2015-03-30
03215E5EDQL,RADOI73891,460.05,2015-03-30
03255I1FHOM,SHENA60508,185.75,2015-03-30
11084H5SKMS,SKARM83049,470.34,2015-03-30
03075I8ZPSD,SOLIV12872,56.57,2015-03-30
03225K9EKHKA,STASP98285,63.55,2015-03-30
02285N5XSHL,TRAYC42009,213.95,2015-03-30
03225E6ELAM,TSOLD75390,1149.18,2015-03-30
03225H4EPYU,TYNDG43135,543.29,2015-03-30
03145G4CAOP,VANIJ15593,968.88,2015-03-30
02255K8XDDJ,VINJA45419,1930.01,2015-03-30
01315I3QDMX,WEINB73262,3763.86,2015-03-30
03115C3BFOY,WHITW33845,104.4,2015-03-30
02215C5WADO,WILLG40233,4465.64,2015-03-30
03235T1EYDNA,WORSN61501,513.49,2015-03-30
03235T1EYDN,WORSN61501,533.81,2015-03-30
0223509WNKM,ZURA310,120.96,2015-03-30
05185W2UGWI,DARCA23516,456.19,2015-05-22
05195D1URZN,DUNGM46121,549,2015-05-22
04105K7JYII,LANSJ72469,483.36,2015-05-22
05115E8SPQL,LOPER14878,405.53,2015-05-22
02235P2WPTP,LEARC43482,861.73,2015-05-22
04245CVNLERA,MAJEO68159,255.24,2015-05-22
04255N1NXIT,MANNM21866,2140,2015-05-22
05165E7TWGX,ROJAR43517,914.85,2015-05-22
04015G3HPSL,ROSAD16292,1011.45,2015-05-22
05175CVUGLB,SAINE66526,347.76,2015-05-22
04265G2PBKY,SANCJ12210,516.07,2015-05-22
05215N1VFNK,SHADK40329,288,2015-05-22
05165E1TWBK,ALYFA21035,77.62,2015-05-22
05175I4UDLD,AROND44953,293.29,2015-05-22
042250CMZOY,BIRK56R,1752.23,2015-05-22
04295C5PPLL,BOCCL81649,530.69,2015-05-22
051150PSOLV,BOWME39313,730.14,2015-05-22
05025H2QLIL,BOLAA31338,916.62,2015-05-22
05035W2QXRY,BRABK72638,787.01,2015-05-22
05125N4SZIZ,BRADE40522,1635.66,2015-05-22
04165G3LMNT,CALDG12799,1416.88,2015-05-22
02165H8UMBG,CARCC33376,3111.45,2015-05-22
05125G1SVYM,CRESR40143,789.29,2015-05-22
05135E5TGMF,CORRL41352,729.56,2015-05-22
05225N2VLVQ,DAVIK73395,139.05,2015-05-22
05145C2TIBC,DANNF90118,746.58,2015-05-22
04095H5JNRL,FUNCR95327,1412.11,2015-05-22
02055G5RHPL,FOREW16894,652.16,2015-05-22
04135E8KUGM,FREEA41243,183.19,2015-05-22
01215E4NZHM,GLATA89413,805.31,2015-05-22
0425508NXWF,GREEM21954,1942.92,2015-05-22
05095H9SHCW,HARRC13921,1524.2,2015-05-22
01015K1IOAC,HERTK27738,1590,2015-05-22
012950HPRXX,HOFMJ10780,684.15,2015-05-22
04265G5OVDV,HONOD26494,174.09,2015-05-22
05095E6SCLM,HOOVP37133,669.82,2015-05-22
05225KVVJVM,KANYT29865,609.5,2015-05-22
05015H1QIOS,KHUBD30952,1034.31,2015-05-22
04135C2KRJC,JOHNR942Z5,702.04,2015-05-22
04185A1LZPK,MARIR52457,689.86,2015-05-22
010550JJSJZ,MCBR334,2133,2015-05-22
04255C3OGUD,MCNES23620,1003.94,2015-05-22
04225G1MURN,MCLAP17618,293.91,2015-05-22
01025M2IUIF,MONAN74136,1327.06,2015-05-22
05215C4VFFT,MONTK90048,1313.37,2015-05-22
05165PVTTOF,MORRG91961,10.51,2015-05-22
05085C3RZZZ,MOYED45348,253.11,2015-05-22
04205M4MKDF,NAKHA19401,501.83,2015-05-22
05135K5TGUNA,NELSS41533,435,2015-05-22
041350PKUPO,OSBOR10670,178.46,2015-05-22
04265D1ORZO,PARRP25685,500,2015-05-22
05115P6SQGZ,PASCD39492,1044.4,2015-05-22
05145E7TMGK,PIGEF28013,608.83,2015-05-22
05035E6QSOC,PAYNB68330,42.97,2015-05-22
05145W2THFD,PELEK26762,94.45,2015-05-22
05195PVUONQ,PERR44C,982.86,2015-05-22
04295M3PPOC,PODMC29076,488.75,2015-05-22
09264I4FEXJ,RAIMC51617,488.81,2015-05-22
04065C6ISDX,RESED92187,316.92,2015-05-22
04185N3LYDQ,RICHA14274,128.4,2015-05-22
04115E7KCHY,ROMAL98286,159.14,2015-05-22
05185W2ULSK,SMITC80653,298.53,2015-05-22
04265E3OTNG,STOFJ26167,1273.17,2015-05-22
04265E3OTNGA,STOFJ26167,318.33,2015-05-22
05185RVUMLH,SUNYU50997,784.08,2015-05-22
05175G4UDVH,THOMC91735,1142.04,2015-05-22
051750CUERY,THOMD38520,747.88,2015-05-22
04065C6ITZQ,THOMW92579,3402.14,2015-05-22
05085RVRYQU,TORRK36676,1186.92,2015-05-22
050650TRPKX,UDOVD28074,2142.41,2015-05-22
05175J2UBXI,VANNR77542,215.33,2015-05-22
05215M3VHDF,VORWE49079,50.47,2015-05-22
05115CVSQPE,WATSA39534,398.78,2015-05-22
05025N1QKCU,WILSS30770,32.05,2015-05-22
05165M6TWQV,ZANNL46991,106.3,2015-05-22
05035P6QUCB,ZUBET31851,2304.39,2015-05-22
05035P6QUCY,ZUBET31851,699.49,2015-05-22
05035P6QUDQ,ZUBET31851,263.94,2015-05-22
04255E1OJEB,DELAR24173,1309.68,2015-05-04
04265W2OOUN,DEMIT77889,370.26,2015-05-04
04265K7ORTF,DANTC61477,144.16,2015-05-04
02145K8TTUYA,DARLS28209,2206.35,2015-05-04
03095L4APHU,EBERP61622,2436.94,2015-05-04
03135H7BRZR,EXSOR57843,138.77,2015-05-04
03205N1DSLC,LAPAJ37902,125.19,2015-05-04
03295K9GMZS,LAWLR73689,1440.54,2015-05-04
04125H5KNES,LIEBM65913,342.17,2015-05-04
02245NVWURM,LIPSD42412,850.53,2015-05-04
04265H7OMRY,MACHE24798,875.84,2015-05-04
04175E3LQNB,MALOA68774,336.14,2015-05-04
01315G2QEIFA,MANGR12019,4027.29,2015-05-04
04295W2PQHO,MAROT29092,733.48,2015-05-04
04255G5OFYO,MARCE23365,958.1,2015-05-04
04185W2LUKH,RUGGG81699,42.49,2015-05-04
04245LVNOBN,SCALA37122,128.34,2015-05-04
03255H2FITC,SCARJ69686,1713.69,2015-05-04
04265I9OZIM,SCHEA98774,352.38,2015-05-04
04185H5LXYBA,SEOPC74237,504.09,2015-05-04
04185H5LXYB,SEOPC74237,1495.94,2015-05-04
03285M3GDTG,ADAMR37806,286.88,2015-05-04
04195E7MGNW,ATKIC83179,433.35,2015-05-04
04285K7PJZO,BAINC28498,742,2015-05-04
04255L3OAHG,BALDW22381,162,2015-05-04
04115W2JZPJ,BARRG69781,132.24,2015-05-04
04265CVOQXW,BONEF25664,385.26,2015-05-04
04125H5KMDB,BONIJ47110,2202.8,2015-05-04
04235L2NCXC,BRESC39692,111.3,2015-05-04
04245L2NOHC,BRESC39692,111.3,2015-05-04
04155G2LHKG,BROWH54620,176.32,2015-05-04
040450HIGVC,CAPAJ34448,1499.72,2015-05-04
05015T2QGEY,CARTL18370,130.05,2015-05-04
04175I7LRZN,CHAPS13392,935.24,2015-05-04
04245JVNSOA,CHOWM92327,45.42,2015-05-04
03285C2GEWV,CIMAG87526,1685.65,2015-05-04
03075E4ZZPV,CHING82986,0.1,2015-05-04
04085H4JHQX,CLARA98680,217.7,2015-05-04
04275H7PIFV,CORRI18296,326.57,2015-05-04
01095C5KPZM,COYLB27144,823.54,2015-05-04
04265I2OUBS,DANGP80619,54.76,2015-05-04
04105I3JXYF,FAZID96564,737.56,2015-05-04
04255C6OKEZ,GAWRA757Z7,180.8,2015-05-04
04255H5NXONA,GISMJ91104,244.41,2015-05-04
02075I4RUNN,GRAFJ18841,733.22,2015-05-04
0119500NJPB,GOLD4320,1022.16,2015-05-04
04215H5MSRE,GOLDB21336,933.25,2015-05-04
04295G5PPGP,IDOWA86996,54.26,2015-05-04
0425503OLQN,KENTM24641,73.4,2015-05-04
01045L3JKKS,KELLT11837,107.99,2015-05-04
04245H2NHPS,JOHNT17827,783.81,2015-05-04
